session_id,user_id,evse_id,start_ts,end_ts,session_type,tariff_model
research_20260521_1000-0612,user-005,EVSE-035,2026-05-21T17:18:43.622625Z,2026-05-21T18:18:43.622625Z,charge_only,TOU
research_20260521_1000-0613,user-010,EVSE-004,2026-05-21T05:52:33.094422Z,2026-05-21T06:32:33.094422Z,charge_only,TOU
research_20260521_1000-0614,user-005,EVSE-018,2026-05-21T03:22:44.382383Z,2026-05-21T04:37:44.382383Z,discharge_only,TOU
research_20260521_1000-0615,user-010,EVSE-036,2026-05-21T23:41:13.900372Z,2026-05-22T00:21:13.900372Z,charge_only,TOU
research_20260521_1000-0616,user-002,EVSE-038,2026-05-21T17:20:55.094013Z,2026-05-21T18:35:55.094013Z,discharge_only,TOU
research_20260521_1000-0617,user-004,EVSE-024,2026-05-21T22:31:25.768221Z,2026-05-21T23:11:25.768221Z,bidirectional,TOU
research_20260521_1000-0618,user-002,EVSE-010,2026-05-21T08:34:40.960848Z,2026-05-21T09:14:40.960848Z,bidirectional,TOU
research_20260521_1000-0619,user-010,EVSE-049,2026-05-21T18:54:28.158454Z,2026-05-21T19:34:28.158454Z,charge_only,TOU
research_20260521_1000-0620,user-002,EVSE-004,2026-05-21T00:58:34.785560Z,2026-05-21T01:28:34.785560Z,charge_only,TOU
research_20260521_1000-0621,user-009,EVSE-016,2026-05-21T13:23:56.095429Z,2026-05-21T14:03:56.095429Z,charge_only,TOU
research_20260521_1000-0622,user-007,EVSE-035,2026-05-21T15:17:53.467790Z,2026-05-21T15:57:53.467790Z,charge_only,TOU
research_20260521_1000-0623,user-010,EVSE-003,2026-05-21T08:00:06.010792Z,2026-05-21T09:15:06.010792Z,charge_only,TOU
research_20260521_1000-0624,user-003,EVSE-008,2026-05-21T00:13:29.746996Z,2026-05-21T00:43:29.746996Z,charge_only,TOU
research_20260521_1000-0625,user-006,EVSE-006,2026-05-21T09:47:16.300615Z,2026-05-21T11:02:16.300615Z,charge_only,TOU
research_20260521_1000-0626,user-010,EVSE-025,2026-05-21T15:06:22.894287Z,2026-05-21T16:06:22.894287Z,discharge_only,TOU
research_20260521_1000-0627,user-003,EVSE-029,2026-05-21T22:58:36.865316Z,2026-05-21T23:28:36.865316Z,charge_only,TOU
research_20260521_1000-0628,user-005,EVSE-002,2026-05-21T00:15:07.198387Z,2026-05-21T00:35:07.198387Z,charge_only,TOU
research_20260521_1000-0629,user-009,EVSE-009,2026-05-21T11:04:24.064408Z,2026-05-21T11:34:24.064408Z,charge_only,TOU
research_20260521_1000-0630,user-002,EVSE-043,2026-05-21T06:47:35.921448Z,2026-05-21T07:07:35.921448Z,charge_only,TOU
research_20260521_1000-0631,user-002,EVSE-003,2026-05-21T06:07:14.420948Z,2026-05-21T06:37:14.420948Z,bidirectional,TOU
research_20260521_1000-0632,user-009,EVSE-047,2026-05-21T16:21:45.650031Z,2026-05-21T17:36:45.650031Z,charge_only,TOU
research_20260521_1000-0633,user-002,EVSE-039,2026-05-21T12:12:24.284476Z,2026-05-21T13:27:24.284476Z,charge_only,TOU
research_20260521_1000-0634,user-002,EVSE-050,2026-05-21T18:43:44.402346Z,2026-05-21T19:23:44.402346Z,charge_only,TOU
research_20260521_1000-0635,user-008,EVSE-026,2026-05-21T09:33:28.520400Z,2026-05-21T10:03:28.520400Z,bidirectional,TOU
research_20260521_1000-0636,user-005,EVSE-040,2026-05-21T02:05:11.341718Z,2026-05-21T02:45:11.341718Z,charge_only,TOU
research_20260521_1000-0637,user-009,EVSE-024,2026-05-21T23:30:18.919204Z,2026-05-21T23:50:18.919204Z,bidirectional,TOU
research_20260521_1000-0638,user-009,EVSE-002,2026-05-21T14:29:26.528639Z,2026-05-21T14:59:26.528639Z,charge_only,TOU
research_20260521_1000-0639,user-009,EVSE-047,2026-05-21T14:25:58.207947Z,2026-05-21T15:25:58.207947Z,bidirectional,TOU
research_20260521_1000-0640,user-001,EVSE-027,2026-05-21T23:37:46.309870Z,2026-05-22T00:52:46.309870Z,charge_only,TOU
research_20260521_1000-0641,user-009,EVSE-010,2026-05-21T11:49:30.321178Z,2026-05-21T12:49:30.321178Z,charge_only,TOU
research_20260521_1000-0642,user-002,EVSE-004,2026-05-21T10:31:19.499436Z,2026-05-21T11:01:19.499436Z,charge_only,TOU
research_20260521_1000-0643,user-005,EVSE-035,2026-05-21T06:12:39.838426Z,2026-05-21T06:42:39.838426Z,discharge_only,TOU
research_20260521_1000-0644,user-004,EVSE-028,2026-05-21T16:15:33.200458Z,2026-05-21T17:15:33.200458Z,charge_only,TOU
research_20260521_1000-0645,user-009,EVSE-034,2026-05-21T12:17:26.492239Z,2026-05-21T13:32:26.492239Z,discharge_only,TOU
research_20260521_1000-0646,user-004,EVSE-020,2026-05-21T01:30:52.104108Z,2026-05-21T02:00:52.104108Z,charge_only,TOU
research_20260521_1000-0647,user-002,EVSE-028,2026-05-21T11:04:39.998880Z,2026-05-21T11:44:39.998880Z,bidirectional,TOU
research_20260521_1000-0648,user-010,EVSE-038,2026-05-21T05:34:32.164290Z,2026-05-21T06:14:32.164290Z,charge_only,TOU
research_20260521_1000-0649,user-010,EVSE-008,2026-05-21T05:27:21.041817Z,2026-05-21T06:42:21.041817Z,bidirectional,TOU
research_20260521_1000-0650,user-007,EVSE-028,2026-05-21T07:02:00.467300Z,2026-05-21T07:42:00.467300Z,charge_only,TOU
research_20260521_1000-0651,user-005,EVSE-024,2026-05-21T07:32:04.240645Z,2026-05-21T08:47:04.240645Z,charge_only,TOU
research_20260521_1000-0652,user-005,EVSE-004,2026-05-21T16:06:01.786534Z,2026-05-21T16:46:01.786534Z,charge_only,TOU
research_20260521_1000-0653,user-008,EVSE-041,2026-05-21T00:02:59.191713Z,2026-05-21T01:02:59.191713Z,bidirectional,TOU
research_20260521_1000-0654,user-009,EVSE-038,2026-05-21T17:19:25.886475Z,2026-05-21T17:49:25.886475Z,charge_only,TOU
research_20260521_1000-0655,user-001,EVSE-001,2026-05-21T01:24:36.898042Z,2026-05-21T02:24:36.898042Z,charge_only,TOU
research_20260521_1000-0656,user-002,EVSE-013,2026-05-21T15:47:18.504839Z,2026-05-21T17:02:18.504839Z,bidirectional,TOU
research_20260521_1000-0657,user-005,EVSE-038,2026-05-21T22:42:11.829699Z,2026-05-21T23:22:11.829699Z,bidirectional,TOU
research_20260521_1000-0658,user-009,EVSE-044,2026-05-21T13:11:28.240295Z,2026-05-21T13:41:28.240295Z,charge_only,TOU
research_20260521_1000-0659,user-009,EVSE-021,2026-05-21T10:44:40.791788Z,2026-05-21T11:24:40.791788Z,charge_only,TOU
research_20260521_1000-0660,user-010,EVSE-049,2026-05-21T02:21:09.848864Z,2026-05-21T03:01:09.848864Z,bidirectional,TOU
research_20260521_1000-0661,user-008,EVSE-050,2026-05-21T09:44:15.141450Z,2026-05-21T10:44:15.141450Z,discharge_only,TOU
research_20260521_1000-0662,user-010,EVSE-011,2026-05-21T23:17:52.833232Z,2026-05-22T00:32:52.833232Z,charge_only,TOU
research_20260521_1000-0663,user-004,EVSE-036,2026-05-21T02:47:32.710437Z,2026-05-21T03:27:32.710437Z,bidirectional,TOU
research_20260521_1000-0664,user-008,EVSE-038,2026-05-21T07:56:27.056123Z,2026-05-21T08:56:27.056123Z,bidirectional,TOU
research_20260521_1000-0665,user-003,EVSE-028,2026-05-21T05:33:18.284775Z,2026-05-21T06:13:18.284775Z,discharge_only,TOU
research_20260521_1000-0666,user-003,EVSE-006,2026-05-21T13:45:58.541954Z,2026-05-21T14:25:58.541954Z,discharge_only,TOU
research_20260521_1000-0667,user-007,EVSE-043,2026-05-21T04:41:53.257809Z,2026-05-21T05:01:53.257809Z,discharge_only,TOU
research_20260521_1000-0668,user-005,EVSE-035,2026-05-21T13:47:01.624222Z,2026-05-21T14:07:01.624222Z,charge_only,TOU
research_20260521_1000-0669,user-003,EVSE-028,2026-05-21T00:26:44.538516Z,2026-05-21T01:41:44.538516Z,charge_only,TOU
research_20260521_1000-0670,user-001,EVSE-048,2026-05-21T10:57:26.529779Z,2026-05-21T11:27:26.529779Z,discharge_only,TOU
research_20260521_1000-0671,user-009,EVSE-047,2026-05-21T21:42:48.929534Z,2026-05-21T22:12:48.929534Z,charge_only,TOU
research_20260521_1000-0672,user-001,EVSE-047,2026-05-21T22:08:47.277178Z,2026-05-21T22:48:47.277178Z,bidirectional,TOU
research_20260521_1000-0673,user-007,EVSE-045,2026-05-21T00:49:10.171648Z,2026-05-21T01:19:10.171648Z,bidirectional,TOU
research_20260521_1000-0674,user-001,EVSE-041,2026-05-21T09:28:20.610109Z,2026-05-21T09:58:20.610109Z,bidirectional,TOU
research_20260521_1000-0675,user-001,EVSE-031,2026-05-21T06:58:01.664749Z,2026-05-21T07:28:01.664749Z,charge_only,TOU
research_20260521_1000-0676,user-006,EVSE-034,2026-05-21T16:18:42.861463Z,2026-05-21T17:18:42.861463Z,charge_only,TOU
research_20260521_1000-0677,user-006,EVSE-008,2026-05-21T13:08:50.470500Z,2026-05-21T14:08:50.470500Z,bidirectional,TOU
research_20260521_1000-0678,user-002,EVSE-018,2026-05-21T10:17:07.630634Z,2026-05-21T10:47:07.630634Z,charge_only,TOU
research_20260521_1000-0679,user-002,EVSE-019,2026-05-21T08:02:30.132482Z,2026-05-21T08:42:30.132482Z,charge_only,TOU
research_20260521_1000-0680,user-008,EVSE-015,2026-05-21T08:14:05.131062Z,2026-05-21T08:34:05.131062Z,charge_only,TOU
research_20260521_1000-0681,user-002,EVSE-024,2026-05-21T09:35:37.310104Z,2026-05-21T10:35:37.310104Z,discharge_only,TOU
research_20260521_1000-0682,user-008,EVSE-030,2026-05-21T01:29:31.027335Z,2026-05-21T01:59:31.027335Z,bidirectional,TOU
research_20260521_1000-0683,user-010,EVSE-025,2026-05-21T03:52:27.561065Z,2026-05-21T04:22:27.561065Z,charge_only,TOU
research_20260521_1000-0684,user-005,EVSE-008,2026-05-21T02:46:57.951876Z,2026-05-21T04:01:57.951876Z,charge_only,TOU
research_20260521_1000-0685,user-010,EVSE-022,2026-05-21T05:53:50.873185Z,2026-05-21T06:13:50.873185Z,bidirectional,TOU
research_20260521_1000-0686,user-008,EVSE-024,2026-05-21T05:55:23.786330Z,2026-05-21T06:35:23.786330Z,bidirectional,TOU
research_20260521_1000-0687,user-005,EVSE-019,2026-05-21T01:18:29.978897Z,2026-05-21T01:48:29.978897Z,charge_only,TOU
research_20260521_1000-0688,user-004,EVSE-040,2026-05-21T23:18:40.393506Z,2026-05-21T23:48:40.393506Z,discharge_only,TOU
research_20260521_1000-0689,user-003,EVSE-032,2026-05-21T09:53:31.499228Z,2026-05-21T11:08:31.499228Z,charge_only,TOU
research_20260521_1000-0690,user-001,EVSE-048,2026-05-21T03:49:25.975462Z,2026-05-21T05:04:25.975462Z,charge_only,TOU
research_20260521_1000-0691,user-004,EVSE-035,2026-05-21T18:30:11.430001Z,2026-05-21T19:30:11.430001Z,bidirectional,TOU
research_20260521_1000-0692,user-002,EVSE-038,2026-05-21T19:16:08.808381Z,2026-05-21T19:36:08.808381Z,bidirectional,TOU
research_20260521_1000-0693,user-008,EVSE-012,2026-05-21T05:19:32.997338Z,2026-05-21T05:49:32.997338Z,charge_only,TOU
research_20260521_1000-0694,user-005,EVSE-021,2026-05-21T01:08:55.955743Z,2026-05-21T01:48:55.955743Z,charge_only,TOU
research_20260521_1000-0695,user-008,EVSE-012,2026-05-21T20:04:05.492548Z,2026-05-21T20:24:05.492548Z,charge_only,TOU
research_20260521_1000-0696,user-004,EVSE-050,2026-05-21T18:51:58.098838Z,2026-05-21T20:06:58.098838Z,discharge_only,TOU
research_20260521_1000-0697,user-005,EVSE-027,2026-05-21T12:39:20.783371Z,2026-05-21T13:19:20.783371Z,bidirectional,TOU
research_20260521_1000-0698,user-008,EVSE-036,2026-05-21T05:34:27.001014Z,2026-05-21T05:54:27.001014Z,bidirectional,TOU
research_20260521_1000-0699,user-004,EVSE-025,2026-05-21T09:09:43.175588Z,2026-05-21T10:09:43.175588Z,bidirectional,TOU
research_20260521_1000-0700,user-006,EVSE-020,2026-05-21T17:21:29.606549Z,2026-05-21T18:01:29.606549Z,charge_only,TOU
research_20260521_1000-0701,user-008,EVSE-030,2026-05-21T18:05:52.415818Z,2026-05-21T19:20:52.415818Z,charge_only,TOU
research_20260521_1000-0702,user-004,EVSE-033,2026-05-21T07:43:09.415488Z,2026-05-21T08:23:09.415488Z,charge_only,TOU
research_20260521_1000-0703,user-001,EVSE-006,2026-05-21T00:56:54.294409Z,2026-05-21T01:36:54.294409Z,charge_only,TOU
research_20260521_1000-0704,user-004,EVSE-019,2026-05-21T05:56:15.205031Z,2026-05-21T06:56:15.205031Z,charge_only,TOU
research_20260521_1000-0705,user-001,EVSE-037,2026-05-21T23:46:42.324999Z,2026-05-22T00:26:42.324999Z,bidirectional,TOU
research_20260521_1000-0706,user-004,EVSE-005,2026-05-21T16:34:47.184160Z,2026-05-21T16:54:47.184160Z,charge_only,TOU
research_20260521_1000-0707,user-004,EVSE-025,2026-05-21T08:11:14.367451Z,2026-05-21T08:41:14.367451Z,bidirectional,TOU
research_20260521_1000-0708,user-004,EVSE-048,2026-05-21T14:51:12.008783Z,2026-05-21T15:51:12.008783Z,discharge_only,TOU
research_20260521_1000-0709,user-004,EVSE-031,2026-05-21T00:20:22.858242Z,2026-05-21T01:35:22.858242Z,charge_only,TOU
research_20260521_1000-0710,user-006,EVSE-048,2026-05-21T22:53:40.075889Z,2026-05-21T23:23:40.075889Z,charge_only,TOU
research_20260521_1000-0711,user-007,EVSE-002,2026-05-21T04:13:31.139115Z,2026-05-21T05:13:31.139115Z,bidirectional,TOU
research_20260521_1000-0712,user-001,EVSE-031,2026-05-21T06:20:40.247465Z,2026-05-21T06:50:40.247465Z,bidirectional,TOU
research_20260521_1000-0713,user-009,EVSE-043,2026-05-21T13:24:48.072252Z,2026-05-21T14:39:48.072252Z,bidirectional,TOU
research_20260521_1000-0714,user-007,EVSE-041,2026-05-21T17:12:29.299136Z,2026-05-21T18:27:29.299136Z,bidirectional,TOU
research_20260521_1000-0715,user-003,EVSE-037,2026-05-21T23:38:22.602476Z,2026-05-21T23:58:22.602476Z,bidirectional,TOU
research_20260521_1000-0716,user-008,EVSE-035,2026-05-21T09:04:18.594763Z,2026-05-21T10:19:18.594763Z,bidirectional,TOU
research_20260521_1000-0717,user-008,EVSE-006,2026-05-21T04:03:41.264734Z,2026-05-21T04:23:41.264734Z,charge_only,TOU
research_20260521_1000-0718,user-003,EVSE-015,2026-05-21T14:26:30.980231Z,2026-05-21T15:41:30.980231Z,bidirectional,TOU
research_20260521_1000-0719,user-003,EVSE-047,2026-05-21T11:00:13.016633Z,2026-05-21T12:15:13.016633Z,charge_only,TOU
research_20260521_1000-0720,user-001,EVSE-027,2026-05-21T05:51:33.349493Z,2026-05-21T06:21:33.349493Z,charge_only,TOU
research_20260521_1000-0721,user-006,EVSE-008,2026-05-21T22:17:26.066463Z,2026-05-21T22:57:26.066463Z,charge_only,TOU
research_20260521_1000-0722,user-010,EVSE-028,2026-05-21T12:40:36.153682Z,2026-05-21T13:40:36.153682Z,charge_only,TOU
research_20260521_1000-0723,user-008,EVSE-028,2026-05-21T05:46:49.096354Z,2026-05-21T06:16:49.096354Z,bidirectional,TOU
research_20260521_1000-0724,user-005,EVSE-015,2026-05-21T03:46:03.120009Z,2026-05-21T04:26:03.120009Z,charge_only,TOU
research_20260521_1000-0725,user-002,EVSE-038,2026-05-21T00:02:53.060716Z,2026-05-21T01:02:53.060716Z,charge_only,TOU
research_20260521_1000-0726,user-007,EVSE-026,2026-05-21T04:24:59.502157Z,2026-05-21T04:44:59.502157Z,charge_only,TOU
research_20260521_1000-0727,user-007,EVSE-002,2026-05-21T07:55:32.493212Z,2026-05-21T08:15:32.493212Z,charge_only,TOU
research_20260521_1000-0728,user-005,EVSE-050,2026-05-21T15:22:37.916224Z,2026-05-21T16:02:37.916224Z,charge_only,TOU
research_20260521_1000-0729,user-007,EVSE-007,2026-05-21T05:54:13.225069Z,2026-05-21T06:24:13.225069Z,charge_only,TOU
research_20260521_1000-0730,user-007,EVSE-036,2026-05-21T16:28:23.336592Z,2026-05-21T17:28:23.336592Z,bidirectional,TOU
research_20260521_1000-0731,user-003,EVSE-025,2026-05-21T14:25:55.285523Z,2026-05-21T14:45:55.285523Z,bidirectional,TOU
research_20260521_1000-0732,user-005,EVSE-018,2026-05-21T09:15:40.509515Z,2026-05-21T09:35:40.509515Z,charge_only,TOU
research_20260521_1000-0733,user-004,EVSE-027,2026-05-21T18:05:41.609811Z,2026-05-21T18:35:41.609811Z,charge_only,TOU
research_20260521_1000-0734,user-004,EVSE-045,2026-05-21T14:05:15.243925Z,2026-05-21T15:20:15.243925Z,discharge_only,TOU
research_20260521_1000-0735,user-003,EVSE-011,2026-05-21T21:39:51.910270Z,2026-05-21T22:54:51.910270Z,charge_only,TOU
research_20260521_1000-0736,user-001,EVSE-035,2026-05-21T02:28:59.283090Z,2026-05-21T03:28:59.283090Z,bidirectional,TOU
research_20260521_1000-0737,user-004,EVSE-047,2026-05-21T10:18:24.323674Z,2026-05-21T11:33:24.323674Z,bidirectional,TOU
research_20260521_1000-0738,user-007,EVSE-006,2026-05-21T10:12:26.150343Z,2026-05-21T11:12:26.150343Z,discharge_only,TOU
research_20260521_1000-0739,user-009,EVSE-012,2026-05-21T17:47:48.859793Z,2026-05-21T19:02:48.859793Z,charge_only,TOU
research_20260521_1000-0740,user-002,EVSE-029,2026-05-21T03:03:10.810994Z,2026-05-21T03:33:10.810994Z,discharge_only,TOU
research_20260521_1000-0741,user-009,EVSE-007,2026-05-21T02:39:56.621960Z,2026-05-21T02:59:56.621960Z,charge_only,TOU
research_20260521_1000-0742,user-010,EVSE-031,2026-05-21T01:54:12.074301Z,2026-05-21T02:54:12.074301Z,charge_only,TOU
research_20260521_1000-0743,user-010,EVSE-036,2026-05-21T21:36:45.376022Z,2026-05-21T22:51:45.376022Z,charge_only,TOU
research_20260521_1000-0744,user-008,EVSE-048,2026-05-21T00:10:06.372222Z,2026-05-21T00:50:06.372222Z,charge_only,TOU
research_20260521_1000-0745,user-005,EVSE-046,2026-05-21T14:44:44.519828Z,2026-05-21T15:24:44.519828Z,bidirectional,TOU
research_20260521_1000-0746,user-010,EVSE-039,2026-05-21T23:36:32.789897Z,2026-05-22T00:36:32.789897Z,charge_only,TOU
research_20260521_1000-0747,user-007,EVSE-050,2026-05-21T07:39:13.809862Z,2026-05-21T08:19:13.809862Z,charge_only,TOU
research_20260521_1000-0748,user-007,EVSE-035,2026-05-21T22:58:48.536220Z,2026-05-21T23:58:48.536220Z,charge_only,TOU
research_20260521_1000-0749,user-005,EVSE-009,2026-05-21T21:22:46.286684Z,2026-05-21T21:42:46.286684Z,charge_only,TOU
research_20260521_1000-0750,user-008,EVSE-010,2026-05-21T21:21:32.687502Z,2026-05-21T21:51:32.687502Z,charge_only,TOU
research_20260521_1000-0751,user-009,EVSE-030,2026-05-21T05:34:49.328344Z,2026-05-21T06:04:49.328344Z,charge_only,TOU
research_20260521_1000-0752,user-007,EVSE-010,2026-05-21T14:51:45.032717Z,2026-05-21T15:31:45.032717Z,bidirectional,TOU
research_20260521_1000-0753,user-002,EVSE-015,2026-05-21T07:32:56.491614Z,2026-05-21T08:32:56.491614Z,charge_only,TOU
research_20260521_1000-0754,user-009,EVSE-024,2026-05-21T22:12:32.965309Z,2026-05-21T23:12:32.965309Z,charge_only,TOU
research_20260521_1000-0755,user-003,EVSE-027,2026-05-21T00:52:13.370912Z,2026-05-21T01:52:13.370912Z,charge_only,TOU
research_20260521_1000-0756,user-008,EVSE-049,2026-05-21T13:19:47.654445Z,2026-05-21T14:19:47.654445Z,discharge_only,TOU
research_20260521_1000-0757,user-005,EVSE-036,2026-05-21T18:51:32.417812Z,2026-05-21T19:21:32.417812Z,bidirectional,TOU
research_20260521_1000-0758,user-009,EVSE-009,2026-05-21T13:37:13.878034Z,2026-05-21T14:37:13.878034Z,charge_only,TOU
research_20260521_1000-0759,user-010,EVSE-024,2026-05-21T01:35:27.053213Z,2026-05-21T02:50:27.053213Z,charge_only,TOU
research_20260521_1000-0760,user-008,EVSE-027,2026-05-21T12:34:52.454492Z,2026-05-21T13:04:52.454492Z,discharge_only,TOU
research_20260521_1000-0761,user-008,EVSE-031,2026-05-21T07:11:11.870137Z,2026-05-21T07:51:11.870137Z,charge_only,TOU
research_20260521_1000-0762,user-006,EVSE-006,2026-05-21T01:38:26.595557Z,2026-05-21T02:53:26.595557Z,bidirectional,TOU
research_20260521_1000-0763,user-008,EVSE-049,2026-05-21T23:36:01.441798Z,2026-05-22T00:51:01.441798Z,charge_only,TOU
research_20260521_1000-0764,user-006,EVSE-025,2026-05-21T10:45:09.916586Z,2026-05-21T11:15:09.916586Z,bidirectional,TOU
research_20260521_1000-0765,user-007,EVSE-021,2026-05-21T14:12:38.348811Z,2026-05-21T14:52:38.348811Z,charge_only,TOU
research_20260521_1000-0766,user-001,EVSE-001,2026-05-21T04:31:30.760878Z,2026-05-21T04:51:30.760878Z,bidirectional,TOU
research_20260521_1000-0767,user-006,EVSE-034,2026-05-21T03:05:58.210947Z,2026-05-21T04:20:58.210947Z,bidirectional,TOU
research_20260521_1000-0768,user-008,EVSE-010,2026-05-21T09:27:08.443898Z,2026-05-21T09:57:08.443898Z,bidirectional,TOU
research_20260521_1000-0769,user-004,EVSE-033,2026-05-21T07:11:02.849456Z,2026-05-21T07:31:02.849456Z,bidirectional,TOU
research_20260521_1000-0770,user-005,EVSE-049,2026-05-21T04:11:45.915506Z,2026-05-21T04:41:45.915506Z,bidirectional,TOU
research_20260521_1000-0771,user-008,EVSE-005,2026-05-21T23:41:43.291254Z,2026-05-22T00:01:43.291254Z,charge_only,TOU
research_20260521_1000-0772,user-006,EVSE-030,2026-05-21T13:09:52.007445Z,2026-05-21T14:09:52.007445Z,charge_only,TOU
research_20260521_1000-0773,user-003,EVSE-002,2026-05-21T20:34:24.038269Z,2026-05-21T21:34:24.038269Z,charge_only,TOU
research_20260521_1000-0774,user-006,EVSE-019,2026-05-21T19:14:13.839755Z,2026-05-21T20:14:13.839755Z,bidirectional,TOU
research_20260521_1000-0775,user-008,EVSE-002,2026-05-21T04:41:47.055205Z,2026-05-21T05:41:47.055205Z,bidirectional,TOU
research_20260521_1000-0776,user-004,EVSE-009,2026-05-21T01:18:48.568787Z,2026-05-21T01:48:48.568787Z,charge_only,TOU
research_20260521_1000-0777,user-010,EVSE-007,2026-05-21T00:40:33.877015Z,2026-05-21T01:10:33.877015Z,charge_only,TOU
research_20260521_1000-0778,user-006,EVSE-021,2026-05-21T22:01:55.017445Z,2026-05-21T23:01:55.017445Z,charge_only,TOU
research_20260521_1000-0779,user-009,EVSE-004,2026-05-21T20:28:35.215026Z,2026-05-21T21:08:35.215026Z,charge_only,TOU
research_20260521_1000-0780,user-009,EVSE-011,2026-05-21T17:12:15.779283Z,2026-05-21T18:12:15.779283Z,charge_only,TOU
research_20260521_1000-0781,user-002,EVSE-021,2026-05-21T01:29:51.582566Z,2026-05-21T02:29:51.582566Z,bidirectional,TOU
research_20260521_1000-0782,user-001,EVSE-011,2026-05-21T08:32:11.147551Z,2026-05-21T09:12:11.147551Z,charge_only,TOU
research_20260521_1000-0783,user-006,EVSE-014,2026-05-21T00:38:51.600880Z,2026-05-21T01:18:51.600880Z,discharge_only,TOU
research_20260521_1000-0784,user-005,EVSE-003,2026-05-21T18:31:32.972234Z,2026-05-21T18:51:32.972234Z,charge_only,TOU
research_20260521_1000-0785,user-003,EVSE-046,2026-05-21T01:04:38.023865Z,2026-05-21T01:34:38.023865Z,discharge_only,TOU
research_20260521_1000-0786,user-001,EVSE-011,2026-05-21T19:10:49.251644Z,2026-05-21T19:30:49.251644Z,bidirectional,TOU
research_20260521_1000-0787,user-001,EVSE-008,2026-05-21T02:01:06.662732Z,2026-05-21T03:16:06.662732Z,bidirectional,TOU
research_20260521_1000-0788,user-004,EVSE-047,2026-05-21T19:10:47.676327Z,2026-05-21T20:25:47.676327Z,charge_only,TOU
research_20260521_1000-0789,user-007,EVSE-001,2026-05-21T09:32:23.358594Z,2026-05-21T10:02:23.358594Z,charge_only,TOU
research_20260521_1000-0790,user-001,EVSE-042,2026-05-21T01:15:37.593393Z,2026-05-21T01:35:37.593393Z,discharge_only,TOU
research_20260521_1000-0791,user-006,EVSE-001,2026-05-21T22:09:25.003015Z,2026-05-21T23:09:25.003015Z,bidirectional,TOU
research_20260521_1000-0792,user-008,EVSE-005,2026-05-21T03:06:29.989344Z,2026-05-21T04:21:29.989344Z,charge_only,TOU
research_20260521_1000-0793,user-005,EVSE-028,2026-05-21T06:43:49.559676Z,2026-05-21T07:13:49.559676Z,bidirectional,TOU
research_20260521_1000-0794,user-004,EVSE-043,2026-05-21T06:48:34.810436Z,2026-05-21T07:08:34.810436Z,discharge_only,TOU
research_20260521_1000-0795,user-009,EVSE-028,2026-05-21T20:29:11.891850Z,2026-05-21T21:09:11.891850Z,bidirectional,TOU
research_20260521_1000-0796,user-003,EVSE-035,2026-05-21T15:59:45.727850Z,2026-05-21T16:39:45.727850Z,charge_only,TOU
research_20260521_1000-0797,user-010,EVSE-017,2026-05-21T20:38:05.359626Z,2026-05-21T21:08:05.359626Z,discharge_only,TOU
research_20260521_1000-0798,user-003,EVSE-041,2026-05-21T06:13:48.946793Z,2026-05-21T06:53:48.946793Z,bidirectional,TOU
research_20260521_1000-0799,user-004,EVSE-008,2026-05-21T06:47:40.157003Z,2026-05-21T08:02:40.157003Z,charge_only,TOU
research_20260521_1000-0800,user-007,EVSE-050,2026-05-21T23:43:46.885694Z,2026-05-22T00:58:46.885694Z,discharge_only,TOU
research_20260521_1000-0801,user-010,EVSE-031,2026-05-21T02:50:53.071335Z,2026-05-21T03:50:53.071335Z,discharge_only,TOU
research_20260521_1000-0802,user-008,EVSE-045,2026-05-21T18:47:09.617406Z,2026-05-21T19:47:09.617406Z,bidirectional,TOU
research_20260521_1000-0803,user-008,EVSE-050,2026-05-21T16:56:31.149296Z,2026-05-21T17:26:31.149296Z,bidirectional,TOU
research_20260521_1000-0804,user-003,EVSE-007,2026-05-21T05:26:39.225412Z,2026-05-21T05:46:39.225412Z,bidirectional,TOU
research_20260521_1000-0805,user-010,EVSE-043,2026-05-21T10:28:36.606831Z,2026-05-21T11:28:36.606831Z,discharge_only,TOU
research_20260521_1000-0806,user-004,EVSE-043,2026-05-21T02:13:28.356847Z,2026-05-21T02:43:28.356847Z,bidirectional,TOU
research_20260521_1000-0807,user-009,EVSE-018,2026-05-21T23:01:45.102046Z,2026-05-21T23:31:45.102046Z,discharge_only,TOU
research_20260521_1000-0808,user-003,EVSE-035,2026-05-21T16:18:52.677334Z,2026-05-21T16:48:52.677334Z,charge_only,TOU
research_20260521_1000-0809,user-003,EVSE-015,2026-05-21T03:23:42.137519Z,2026-05-21T03:53:42.137519Z,charge_only,TOU
research_20260521_1000-0810,user-007,EVSE-049,2026-05-21T22:57:12.670524Z,2026-05-21T23:37:12.670524Z,bidirectional,TOU
research_20260521_1000-0811,user-009,EVSE-050,2026-05-21T17:04:48.968591Z,2026-05-21T17:24:48.968591Z,charge_only,TOU
research_20260521_1000-0812,user-007,EVSE-036,2026-05-21T17:14:35.987436Z,2026-05-21T17:54:35.987436Z,charge_only,TOU
research_20260521_1000-0813,user-010,EVSE-015,2026-05-21T20:41:20.101846Z,2026-05-21T21:21:20.101846Z,charge_only,TOU
research_20260521_1000-0814,user-004,EVSE-045,2026-05-21T10:23:56.310516Z,2026-05-21T11:03:56.310516Z,bidirectional,TOU
research_20260521_1000-0815,user-006,EVSE-017,2026-05-21T06:52:49.542383Z,2026-05-21T08:07:49.542383Z,bidirectional,TOU
