session_id,user_id,receipt_hash,merkle_root,energy_kwh,import_kwh,export_kwh,net_kwh,start_ts,end_ts,batch_day,batch_root
research_20260521_1000-0719,user-003,0x779df29660064bebe02de2aac69445048df4a8a1c878464999637a54b7689652,0x47cfceece889560ef471ca709bd043964b0e092a26e232ad87eeb3f7f44986b0,14.196,14.196,0.0,14.196,2026-05-21T11:00:13.016633Z,2026-05-21T12:15:13.016633Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0720,user-001,0x893d825254768f8facbfcb6c86957f964ba0bffad1e5eecc353a691e227ed154,0x5ab2a2f34747988b55aaa78d14f3fc25e7a960d827dfe6d53a1aa5f38882cedf,3.956,3.956,0.0,3.956,2026-05-21T05:51:33.349493Z,2026-05-21T06:21:33.349493Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0721,user-006,0x530ab2494be62f2c427a045215329ca099f64a510c5710c1be51af13456c5124,0xf8caedfc4847246f506ff060189280ffa5bf9f0dc81449b296aafad61fedac65,4.899,4.899,0.0,4.899,2026-05-21T22:17:26.066463Z,2026-05-21T22:57:26.066463Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0722,user-010,0xe3aa16e41781d886b0af5a60edf6f47863ab02b77e992a62e120cfa9774f3207,0xb3b79f1b820e1c342cd9a6286733785f16f92d4b81d54c0a7c09744dfe9b0bd9,11.305,11.305,0.0,11.305,2026-05-21T12:40:36.153682Z,2026-05-21T13:40:36.153682Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0723,user-008,0x1c61ab9c18923fe21e8a60be3c4d575a09e578dc8d9e1d8e2633cd5a73e982c2,0x2b05d46bfe3bc39dbe6eb0038e859d026d88770fc8b8a3f7c1acedcce9bce9f4,0.182,5.773,5.591,0.182,2026-05-21T05:46:49.096354Z,2026-05-21T06:16:49.096354Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0724,user-005,0x6585adc926778e6c865979565994b4914b0e5750a40c33fc902fd09f717b8a51,0xd82d9fd2069596d28eac36275649f810d6c582e37afe797305e353443140e06b,7.52,7.52,0.0,7.52,2026-05-21T03:46:03.120009Z,2026-05-21T04:26:03.120009Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0725,user-002,0x2a5340b7d0a2de07d5be0ec3985d42b946c00a1dad46a7745161c8d0f4b1a47c,0xf7c25f455af5c952961b4983b618449bc3abd6bc6cdc06d913ca1d94fd1a5a16,21.9,21.9,0.0,21.9,2026-05-21T00:02:53.060716Z,2026-05-21T01:02:53.060716Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0726,user-007,0x191e6653cd1e32d4972c76268fc2379ce3078b4db951cf03148270fa1438d03b,0xaa055d33fcfc5932a5e97b8727986a2b04f3b161e48f8cec86ce618db2faff88,3.607,3.607,0.0,3.607,2026-05-21T04:24:59.502157Z,2026-05-21T04:44:59.502157Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0727,user-007,0xa1f87d26bd55cbfe56bceda74ed378c3646af9e14a2176af8c004d4856a6e638,0x4bb38fc83b0747fc0a6bf7be01d83182bdb0ec04a513ed9f8563d87edae51291,2.754,2.754,0.0,2.754,2026-05-21T07:55:32.493212Z,2026-05-21T08:15:32.493212Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0728,user-005,0xe09b0a51de95e935b0ba355df173ebb67d2ba2817d570bfcc9730f392873dcde,0x0bcf643b233a2aa0f5914de664d8440208ab231d6d044266a9b58ead768891f5,7.585,7.585,0.0,7.585,2026-05-21T15:22:37.916224Z,2026-05-21T16:02:37.916224Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0729,user-007,0x63d99f8db69a9bc7ddc4e4106beaf7009107893625c1e60102fc7a31a10cd4cc,0x5ef2646df0f6fa33ce2e7df1efb02245acd34135e153c95438a42f258606e07d,5.556,5.556,0.0,5.556,2026-05-21T05:54:13.225069Z,2026-05-21T06:24:13.225069Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0730,user-007,0x626aa84f870c468f236d761627980535258febeb60566ba7d48e9819b6ba1155,0xe52759b5c0af927eee9e672d1bc60ef8e2b22d115c143175c44f6653e4890457,7.301,15.115,7.814,7.301,2026-05-21T16:28:23.336592Z,2026-05-21T17:28:23.336592Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0731,user-003,0x451a1c14e909a9f12f4708d0da6fd564d4143032fcf13e224d01c87475c938ef,0x5df5d591eb25480eaba0b265b00813f6ea05a8a0e84f16791a188a37606bd017,0.035,1.259,1.224,0.035,2026-05-21T14:25:55.285523Z,2026-05-21T14:45:55.285523Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0732,user-005,0xe2914f79eaff3439c9668099e8f5dc89dd471fcb4b33979aa12ec3016a9faee2,0x0056b4a1bedef9d813f55e7546af76fe37aaf57aea810c98e08d3533f09a2a56,3.481,3.481,0.0,3.481,2026-05-21T09:15:40.509515Z,2026-05-21T09:35:40.509515Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0733,user-004,0x20feb973c86a31bbb03001f25f79bada91bf5c018a8f134ae9f788a7662f1edc,0xebc3b4c1b6a8192877d0e64bb6fb4a9db79244888c72c7e09fdb08b898e5c943,5.29,5.29,0.0,5.29,2026-05-21T18:05:41.609811Z,2026-05-21T18:35:41.609811Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0734,user-004,0x87897713ce1c3ad71cae98ee9c84224ac91ae785d13c282df4accc3e395c5804,0xbb1405b97d68bd4a1c8bbaa3f427843ad041404b2863c9c14f6c1848c4f79346,-27.233,0.0,27.233,-27.233,2026-05-21T14:05:15.243925Z,2026-05-21T15:20:15.243925Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0735,user-003,0xc22d02cbb730287b121cd83a6f2d49406fd8804bbc79abb27f2999e0b9acafa1,0xaa54bce1a6571fee60f8178d89d654657c2e30cedc6b1f14072ca3c849d04d0a,26.536,26.536,0.0,26.536,2026-05-21T21:39:51.910270Z,2026-05-21T22:54:51.910270Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0736,user-001,0x0f64a6bdc5541f05148aaeabb97c95c426ddd1a5c3daf89674005511bf72c2ef,0xe5f68ab7b7ff35e71640d004596e13a5f5c2ed3819f45b0a3b8f2635f16cff67,2.126,11.938,9.812,2.126,2026-05-21T02:28:59.283090Z,2026-05-21T03:28:59.283090Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0737,user-004,0xb4fe8d3db745ac7045f12b443891269d23bc27781beafdd97535e44e039da55b,0xb9c61d79deaecfafe1f95e6238f8423f73780e1f5ddc62f3a617750b13f02b8f,3.588,8.964,5.376,3.588,2026-05-21T10:18:24.323674Z,2026-05-21T11:33:24.323674Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0738,user-007,0x9eb52355f5acd364c16e97eb1a66c19b2122477029ac95c7fd0f8d472826c800,0xcf75960edf0c2d41b89046ca91df6e240e10ffab79eb5592d950edd77420ef52,-11.145,0.0,11.145,-11.145,2026-05-21T10:12:26.150343Z,2026-05-21T11:12:26.150343Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0739,user-009,0xade8b522c19aa0d0d9d3caf3bb767b488bcd1d1a1eec76b42c951ec7f5da11b4,0x5fd505c887af3d8ea74b43a3f94d664a2797dafed88ba085db8c7b8452664f5a,9.456,9.456,0.0,9.456,2026-05-21T17:47:48.859793Z,2026-05-21T19:02:48.859793Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0740,user-002,0x42bab1af8735254d5206e95f14bdd565bc11e76b42a5dab4ab0bfd77ff0424e7,0xd6afab89b8733453ac6e6b1ba5371df62544496dae59aecfe095b1a1014c2730,-10.832,0.0,10.832,-10.832,2026-05-21T03:03:10.810994Z,2026-05-21T03:33:10.810994Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0741,user-009,0x035c5adeb4f0168dd84cd4553b25a7a3a811c9fcc7a8d0ec12aac1d93d52e8f5,0xe6dc03c19ebf6347bb42a077e1267689ae54dfe333d9c540e534f1b2e3871f64,3.785,3.785,0.0,3.785,2026-05-21T02:39:56.621960Z,2026-05-21T02:59:56.621960Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0742,user-010,0x9b3ead08c850168e009215d01e8cb42ccb892ba9942bf86a9a2c5934e4a76aab,0x1b3b4ab3da37d9af8b61004a4454c6274a6cf6780491ef0280aa7af0a28f3de8,23.025,23.025,0.0,23.025,2026-05-21T01:54:12.074301Z,2026-05-21T02:54:12.074301Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0743,user-010,0xdd398d224e218410433b45675820898cffe033994466b5bfc67b73f3c1d8d264,0x635c7b3b5a8032203b7a93802f6146af16f850186c9da4bbbf97dcfc4b527196,9.016,9.016,0.0,9.016,2026-05-21T21:36:45.376022Z,2026-05-21T22:51:45.376022Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0744,user-008,0x04386a15cdfc337ccab704b0ec153d76595f8598659c171d8edc123fb9036f1c,0x3230981e69b6f4fc53b10b6982bba029919f9f72faf5e659e496683a6a578bbb,13.92,13.92,0.0,13.92,2026-05-21T00:10:06.372222Z,2026-05-21T00:50:06.372222Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0745,user-005,0x462b9de901b40a619139dffd18ec91d2c885b7ed11d1a8fa89b71714503a701c,0x6040f3f72331a957406f8d110fa3dcf40d3d53309ec8288ea07c9a01e188c01f,0.011,7.21,7.199,0.011,2026-05-21T14:44:44.519828Z,2026-05-21T15:24:44.519828Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0746,user-010,0xf88c6911398bbd2ff8e2e7bddb28e2e6125773184027a05a9912602c638f2c89,0x10cf04b974112fde2bf0042875b26773af198f408fcaefd21df0633d76703a5c,7.566,7.566,0.0,7.566,2026-05-21T23:36:32.789897Z,2026-05-22T00:36:32.789897Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0747,user-007,0x45ab7365f570f21658452a5182d06905aeed9df3934dcaa4c9dd65171e063ca4,0x1d96548ceeab27a2a13992d1254f506001afbb67f01e7f2d436d6bb09bd049d6,4.628,4.628,0.0,4.628,2026-05-21T07:39:13.809862Z,2026-05-21T08:19:13.809862Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0748,user-007,0xcc12651310d4eda924336ee3bc3b409341ddc7430b51bbc1c36f6cc3d073214d,0x3063319c6cec0ce5731fc4b4f14405b1975e52180a5387b60115de26c95e858e,7.615,7.615,0.0,7.615,2026-05-21T22:58:48.536220Z,2026-05-21T23:58:48.536220Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0749,user-005,0x8f7cd2f13579678a77fccedcc05d39c5d143bcf154293a16b12cc505d52ea546,0xd6184e9b0f6c0a56e63f3aa80024d33636f1af2293af4c2b2b4636c51cb314cb,3.544,3.544,0.0,3.544,2026-05-21T21:22:46.286684Z,2026-05-21T21:42:46.286684Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0750,user-008,0xfecac3095aad5ddd9aee83539087f8cb1c6ef182c3e80ce8a477d3d37778476e,0xdfc19cc4e05c7b2978a69f1e9a2cd93b5aeb4c2355fffa7665e15ca6675538c9,3.636,3.636,0.0,3.636,2026-05-21T21:21:32.687502Z,2026-05-21T21:51:32.687502Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0751,user-009,0xd317114e0f8e251053f7e704c9dd659a2e25c25961a8c308d7de7666595eca9c,0xdc5a6e97b67589f89a7660c2947c7d14dfac427432e08b47b43ce8d1c211b410,3.735,3.735,0.0,3.735,2026-05-21T05:34:49.328344Z,2026-05-21T06:04:49.328344Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0752,user-007,0xa134d6a9c579b7235ea928f91702288e6fcd987d10f18355b3c3e53f5acd32e5,0x5b443318d108debe750187ecb748a2bbd4aabefda2b897376610605f6acad46a,7.173,11.023,3.85,7.173,2026-05-21T14:51:45.032717Z,2026-05-21T15:31:45.032717Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0753,user-002,0x7fab994386135735cf23ae06254e69dd81ee6b6485c0f19948c809e9cd818dfe,0xd423911dd2eb648f7a15e46f01eaa8add368890bfe53324b60a5e32b51991b56,21.778,21.778,0.0,21.778,2026-05-21T07:32:56.491614Z,2026-05-21T08:32:56.491614Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0754,user-009,0x64804e098afd280c13ad16d1bd622a0b03f01f15df71626f4636b8c263086535,0xa80eba7285f780c6a63723474cbfbced05652d5bd7a352f9b53a1645c0aa4768,21.57,21.57,0.0,21.57,2026-05-21T22:12:32.965309Z,2026-05-21T23:12:32.965309Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0755,user-003,0xba690a7d09eaa4c76d5aa0e0750318d696e7a8bb4c4881cc02c8433bc13aac44,0x2dca6eba5cf6c4929787649218e48f6707b57773869546906f65c10f4f0b1d4e,10.705,10.705,0.0,10.705,2026-05-21T00:52:13.370912Z,2026-05-21T01:52:13.370912Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0756,user-008,0x59cc7fc335300e4492b04c960988fa43bfcad0b135e7776828a068da82284476,0xa894334dcb6a1dc4074234d3efb1ed97ba3d70cb4e5037775bb25cf819664c3e,-11.37,0.0,11.37,-11.37,2026-05-21T13:19:47.654445Z,2026-05-21T14:19:47.654445Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0757,user-005,0x07ed0525d12bf0b8accaf0f363b92b2fa9f363ed1614763c5554d982d1332e49,0x658218dfe17c58703d2cd21ef2a656ce7e1a96e1cb6c1fd8eb9e9739e4a5f085,-0.264,2.617,2.881,-0.264,2026-05-21T18:51:32.417812Z,2026-05-21T19:21:32.417812Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0758,user-009,0x62fb776b5467f635f3f9889f7c38767bba6e33c6b8ca8a27c0e634b495a2231e,0xeb0f6fae3560621af3e0cc187595c74bd09d5ac891cad47db748657b991b6dee,7.178,7.178,0.0,7.178,2026-05-21T13:37:13.878034Z,2026-05-21T14:37:13.878034Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0759,user-010,0x577e4e9fbc72f89657eb33be4dd3cc66497d3360cc0a7125d25b929307282476,0xa6358c2be66c67f827a9c931239291da10bf8b815cc57389e53615341357f770,29.122,29.122,0.0,29.122,2026-05-21T01:35:27.053213Z,2026-05-21T02:50:27.053213Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0760,user-008,0x6843625641768fa00c690303148a682fffcfd378c61f790e50bccdbf18989776,0x6cc24ce0c5b983b0df71fc43b2c9a3cb6ca57d2c1aa03a17caa5a0a05a0493f7,-5.753,0.0,5.753,-5.753,2026-05-21T12:34:52.454492Z,2026-05-21T13:04:52.454492Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0761,user-008,0xe0eb30979da8591d4ffc787e5eec7909962194091419ed4e42412f8f9d6c9597,0x378e4aaa9d25ce91f12476781a71c479393a3b964129e6560cde749d35f3da25,15.082,15.082,0.0,15.082,2026-05-21T07:11:11.870137Z,2026-05-21T07:51:11.870137Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0762,user-006,0x783a98678b7f9aefc3166f5cda5b32d089444f758153a8fc816a951a87619216,0x84b29ef8d2c48bf104e900a02a4e883f429e5581bf30b7b3f6c3ff673123c421,23.556,25.505,1.949,23.556,2026-05-21T01:38:26.595557Z,2026-05-21T02:53:26.595557Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0763,user-008,0x4b812d6900fe08bb8193e30ceede01198410771c9c2b0335c7cf0868ab106cb8,0x5edc5f7867e1f1448882aa698182286bea6bc46b27cc987a819fc1b8ee8c0d6f,13.743,13.743,0.0,13.743,2026-05-21T23:36:01.441798Z,2026-05-22T00:51:01.441798Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0764,user-006,0x4d19e6e739955ad792866a5e0e2540aadbf1f563e448a2e1505919e9f0447e22,0x5176875a546a8447ec290dc2fab31d4309e3b1bf74e94001f8590fb0088b5ed1,-0.049,5.348,5.397,-0.049,2026-05-21T10:45:09.916586Z,2026-05-21T11:15:09.916586Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0765,user-007,0x203b47b3d7f9b84928c8ca48923ad3cfa0523dd98bbaee2fc0a05d81898386df,0x26bd42e457e4d6e189082dcfb30876bef5a7492d5c834b1168af4daf523d200c,4.834,4.834,0.0,4.834,2026-05-21T14:12:38.348811Z,2026-05-21T14:52:38.348811Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0766,user-001,0x303edf2cc458be644aa5ff8cf408546d94e2ef730027512fd0f6062bcc0ee4b5,0x66f794ab5c73fa460a5dc69db71de12f233b3cfc237defe5f8068c5532dedb92,-0.246,1.104,1.35,-0.246,2026-05-21T04:31:30.760878Z,2026-05-21T04:51:30.760878Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0767,user-006,0xaa86986d1497247f2972869adbaa72d2dd226904afa09836d7e708b3c659e13d,0x91a592e563e6a3fe94cf1cb8872d792ee5479f6cb78240fb4c354a498a4121f6,-0.755,4.296,5.051,-0.755,2026-05-21T03:05:58.210947Z,2026-05-21T04:20:58.210947Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0768,user-008,0x41fee7f266c6422df3a5d8019882338f2ca9b1a1e7eca40e68b6fe954564c540,0x9384eff37bce64a5fa278838988c2416b5590499dc4523b9db745f1034dc6953,0.098,2.837,2.739,0.098,2026-05-21T09:27:08.443898Z,2026-05-21T09:57:08.443898Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0769,user-004,0x067b351b9cf2608e4f8a559762bbafe6d8e69ef2bcbbb410725e652e2531a4d1,0x64dbc162b4e1edddca497f654b30e4efe90ef5539f208bd38af62cd1fb50b433,-0.075,1.205,1.28,-0.075,2026-05-21T07:11:02.849456Z,2026-05-21T07:31:02.849456Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0770,user-005,0x7e96f4f77d8a84583c4ae6fee8b41b66c0fca144fb174d0ea60db784b68fe08f,0xc20d3580d7334b7b6278e0245af8cd0fc0c5081d090a27c176fab4f7bd37f36f,-0.286,5.497,5.783,-0.286,2026-05-21T04:11:45.915506Z,2026-05-21T04:41:45.915506Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0771,user-008,0x05acd985ad5fd86ed804164e20f1e8609400607fb75a04d8b4ddb0f08069c26a,0x02a1332e716d5703d276bde4b2ab50c80acb045eedf2591fa0bddd9bfdb36b9b,3.622,3.622,0.0,3.622,2026-05-21T23:41:43.291254Z,2026-05-22T00:01:43.291254Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0772,user-006,0xc4c6b2a06c92c1d97b349ab450118ffbd80fcc0276521811eff296b4cbd89c14,0xd184f9d4d94dda3cfcfe7841311f017d599d46271fa6cc1f3980c79ec3f07ba1,10.832,10.832,0.0,10.832,2026-05-21T13:09:52.007445Z,2026-05-21T14:09:52.007445Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0773,user-003,0xa6cd327ab2183f160cbc35849000a17b9da0d55c1c67c29ae0d1e09f1bc469b6,0xd37d0bac106e8471f2f90adadf5ea5bfca0545030b997743a92db72696b37a40,10.895,10.895,0.0,10.895,2026-05-21T20:34:24.038269Z,2026-05-21T21:34:24.038269Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0774,user-006,0xe3c7eb9241e8242a47894dd34d4b2ed653962e27e01443eef831b83b8380fdf8,0xf3e63fed4ea3ef10e92605779e8086cfd975d27f6337f8c6822d17378012888b,1.805,6.414,4.609,1.805,2026-05-21T19:14:13.839755Z,2026-05-21T20:14:13.839755Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0775,user-008,0x21cf9784e5df2f031c5c070eaae21fdce94c75fd81c285aba166e94113094daa,0x67c064a30e1dd753e7824a6e5c1cdf5bb18817f379f4110b6ebda5402e1592ef,5.374,8.013,2.639,5.374,2026-05-21T04:41:47.055205Z,2026-05-21T05:41:47.055205Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0776,user-004,0x0d37e0ef8b2b1c0f292e44904080d49e313bfe71f98b78ce094eba9002d97d9b,0x8e34cb43fecbd60b1261b59be3a58d93bf09543e8a3f3b4b99f577cc51fce30b,5.588,5.588,0.0,5.588,2026-05-21T01:18:48.568787Z,2026-05-21T01:48:48.568787Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0777,user-010,0xff2d6a04dbd3e68342a10957e95f12680223ab65afe30edea92bc467d7c86b18,0x266c1ea6d6c57dc617d3c6232359149d31da4de6c15f4cd1de5c199a60095239,11.119,11.119,0.0,11.119,2026-05-21T00:40:33.877015Z,2026-05-21T01:10:33.877015Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0778,user-006,0x480bdc1485ed492cd919d65f3aa76e79cde1c104a454c65087c0a10a258142b7,0x46b24a4e7e0f9319a5269ea87e6f6e23d8cefeffb858d40e96ee00dc4c12715f,11.04,11.04,0.0,11.04,2026-05-21T22:01:55.017445Z,2026-05-21T23:01:55.017445Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0779,user-009,0xb66b3f75ffe18ced0bd85b74d39b6984c5f7ef8450f08165866956d56e0a2009,0xad114408224c25378ed02dc8c6309370ba150e85314ccef9e8bd1dcb8a068262,7.985,7.985,0.0,7.985,2026-05-21T20:28:35.215026Z,2026-05-21T21:08:35.215026Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0780,user-009,0x53ebb4404444fde89d09c4546d951e79214ac03732c151fca24c7d7afc2ba955,0xee9af311eac47daa62c38caaa12cbe84ad48d70055bdbdb5c7412a36e61fd15d,10.827,10.827,0.0,10.827,2026-05-21T17:12:15.779283Z,2026-05-21T18:12:15.779283Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0781,user-002,0x2164f446f1b8ab3e326742c94a9f734041372de7bcda66c8a693b72a9f6502d1,0xc6fae9deea3d4e6b8a9ec9b862a1b986242cbb5891b3c8fc17e7f8cb7d689a9b,1.965,6.609,4.644,1.965,2026-05-21T01:29:51.582566Z,2026-05-21T02:29:51.582566Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0782,user-001,0xe2a56540a71744d16f503ba0a232f6a88a54f363462eb1638a66d8ba90688cdd,0xbad05664ffb09ca3710ae29beb04cb3c7655625592956adfdd84805dc91e0c6a,14.273,14.273,0.0,14.273,2026-05-21T08:32:11.147551Z,2026-05-21T09:12:11.147551Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0783,user-006,0xece2ef1eb7573f079bbd551490939107ccd74193771fd6016f91bb7fd7f3f84c,0xb47aa68d145c58ece3947810792baba5943b0cfc84d837669b6af7bc7eac86e5,-4.639,0.0,4.639,-4.639,2026-05-21T00:38:51.600880Z,2026-05-21T01:18:51.600880Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0784,user-005,0xb8ebe35c8892222f90b205914a5de89b693d3060099582e0d7ff8e359b12d365,0x7c7b2ed3c3e73bb7130549c669f9cf28a1e6e6af75c2e21f21afcd054de95c67,7.847,7.847,0.0,7.847,2026-05-21T18:31:32.972234Z,2026-05-21T18:51:32.972234Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
